,Unnamed: 0,text,author_name,created_at
20,20,"Samsung Galaxy Note 20/Note 20 Ultra 5G - How to Disable Bixby! https://t.co/RaNfUZwUwd via @YouTube 
By @AndroidStud",cros rosca temptera aka @littlewarriorl,2020-08-25 12:41:41
21,21,RT @SamsungIndia: The new #GalaxyNote20 series lets you seize every moment in a perfect way. Tell us your favourite camera feature in the c…,Shaik Mohammad Tohan,2020-08-25 12:41:40
22,22,The new #GalaxyNote20 series makes you the best gamer in your squad. Tell us those three features which give you th… https://t.co/EScNq2wAYA,The Umang Man,2020-08-25 12:41:40
23,23,"RT @SamsungIndia: It's time to Work from Note! The all-new #GalaxyNote20 series is
built for your work and play. Starting at ₹64999. Pre-bo…",Hasan.kw,2020-08-25 12:41:39
24,24,"fully convinced he don’t care for his samsung, but be tucking his iphone into bed every night  https://t.co/Sja1gRm2bZ",n ⁷,2020-08-25 12:41:38
25,25,RT @gogiinc: Samsung Galaxy Note 20 Ultra Top 10 Reason to buy (COOL features you should know about) watch video - https://t.co/tv6k3rO8rU…,Hasan.kw,2020-08-25 12:41:36
26,26,RT @ilikejiminsass: The samsung has no value to him,Harman⁷,2020-08-25 12:41:36
27,27,RT @MobileSyrup: Contest: Win a Bell Samsung Galaxy S20 5G! https://t.co/99qTpE49oL https://t.co/BjJmtzrv1r,Aaron,2020-08-25 12:41:28
28,28,RT @SamsungIndia: The new #GalaxyNote20 series lets you seize every moment in a perfect way. Tell us your favourite camera feature in the c…,Hasan.kw,2020-08-25 12:41:27
29,29,Don't be buying @Samsung  again if they build #vungang2,Roger Durgan,2020-08-25 12:41:24
30,30,RT @SamsungIndia: The new #GalaxyNote20 series makes you the best gamer in your squad. Tell us those three features which give you the powe…,|| Tushar || 🇮🇳,2020-08-25 12:41:14
31,31,"RT @SamsungNewsIN: Here’s your first glimpse of the ‘Made in India’ Samsung #GalaxyNote20 from the World's Largest Mobile factory, in Noida…",DrBlue,2020-08-25 12:41:08
32,32,"RT @SamsungIndia: Galaxy A51 and A71 now let you switch between the main mode and private mode of your gallery, browser and chats with just…",❤️ / Quarantining💤😴💤,2020-08-25 12:41:05
33,33,RT @SamsungIndia: The new #GalaxyNote20 series makes you the best gamer in your squad. Tell us those three features which give you the powe…,Shaik Mohammad Tohan,2020-08-25 12:41:01
34,34,Namjoon. Your samsung phone.......... https://t.co/aWTwXC4YjU,kc⁷ 09/01,2020-08-25 12:41:01
35,35,@backstroke_ I thought their factory being built in Arizona will be supplied by Samsung.,Haplo,2020-08-25 12:41:00
36,36,"Smartphone sales plummet as Samsung and Huawei 'tie' for top spot
https://t.co/583uF4mlxg",TechRadar Pro,2020-08-25 12:41:00
37,37,RT @SamsungIndia: The new #GalaxyNote20 series makes you the best gamer in your squad. Tell us those three features which give you the powe…,Mogambo,2020-08-25 12:40:55
38,38,"@stufflistings bro there is a report about M51 colour variants below please check this 
https://t.co/dJshZl0oH6",Sumanth S,2020-08-25 12:40:55
39,39,This community has already survived one industrial disaster. Will @Samsung's new coal plant be the next?… https://t.co/rd1yMDGf1B,Jennie Bloom,2020-08-25 12:40:52
40,40,"RT @SamsungIndia: Galaxy A51 and A71 now let you switch between the main mode and private mode of your gallery, browser and chats with just…",Aditya sahni,2020-08-25 12:40:52
41,41,RT @ilikejiminsass: The samsung has no value to him,fatima⁷,2020-08-25 12:40:50
42,42,RT @SamsungIndia: The new #GalaxyNote20 series lets you seize every moment in a perfect way. Tell us your favourite camera feature in the c…,Tushar Khanna,2020-08-25 12:40:48
43,43,@SamsungIndia My favourite camera feature is108MP wide-angle mode camera. One can click photos of professional qual… https://t.co/jKAafmzt7O,Tushar Khanna,2020-08-25 12:40:41
44,44,"Samsung Galaxy Buds in Aura Glow color to die for!!
I wish they could be mine ASAP❣❣
Thank you @sakitechonline https://t.co/hZQc8vDOXH",Media η Κοινωνική❣,2020-08-25 12:40:37
45,45,#eyes #furry Funny Nordic Abstract Phone Case for Samsung https://t.co/FCMhrHvKuc,Hey Pet Lovers,2020-08-25 12:40:37
46,46,RT @HC_Haplo: @backstroke_ Samsung SDI is supplying Lucid who has made claims with their new Lucid Air battery. Interesting.,Stu Crow,2020-08-25 12:40:33
47,47,Is Samsung calling it quits on the Galaxy Note series? https://t.co/wpnJ21hrax @slideme https://t.co/5Ftc8wtcGn,SlideME Market,2020-08-25 12:40:33
48,48,Samsung Galaxy Watch 3 international giveaway! https://t.co/5hwIzWOxjf,Kas Grant,2020-08-25 12:40:33
49,49,RT @SamsungIndia: The new #GalaxyNote20 series comes in a stunning array of mystic hues. Tell us which one is your favourite in the comment…,râmÿà❤️,2020-08-25 12:40:30
50,50,RT @SamsungIndia: The new #GalaxyNote20 series lets you seize every moment in a perfect way. Tell us your favourite camera feature in the c…,Kartik Dangi,2020-08-25 12:40:27
51,51,@TrousePete Did you get a reply to this? What's the story? Currently have mine on order from Samsung...,Ageless Optimism,2020-08-25 12:40:27
52,52,"[Mobile] WTS: 30, Samsung, Galaxy Buds Live HeadSet, new, best EUR on 08/25/2020 https://t.co/xiHujhLhXY",TBS Software,2020-08-25 12:40:27
53,53,"[Mobile] WTS: 20, Samsung, R840 SmartWatch, New, best EUR on 08/25/2020 https://t.co/W92rsoVC5q",TBS Software,2020-08-25 12:40:26
54,54,"@SamsungIndia 👉Mystic Bronze 😍
 #GalaxyNote20 #Samsung #ContestAlert @SamsungIndia",Jasvinder Singh,2020-08-25 12:40:23
55,55,"Samsung G531F FRP Lock Remove,Bypass Gmail Without Pc,Without Usb New Me... https://t.co/Es4Hn0ytZ6 via @YouTube",Faisal Mobile,2020-08-25 12:40:18
56,56,@kookoophi It's fine. Samsung has good durability 🥺👍,𝒎𝒐𝒐𝒏⁷,2020-08-25 12:40:18
57,57,"[Server/Storage] WTB: 100, Samsung Micron Hynix, 64GB PC4-2400T - 2933Y ECC RAM, New used… https://t.co/bdrjD9Wk63",TBS Software,2020-08-25 12:40:18
58,58,RT @SamsungIndia: The new #GalaxyNote20 series lets you seize every moment in a perfect way. Tell us your favourite camera feature in the c…,MILAN JAIN,2020-08-25 12:40:17
59,59,RT @SamsungIndia: The new #GalaxyNote20 series makes you the best gamer in your squad. Tell us those three features which give you the powe…,Shaik Tahan,2020-08-25 12:40:13
60,60,RT @SamsungIndia: The new #GalaxyNote20 series makes you the best gamer in your squad. Tell us those three features which give you the powe…,Vandana Verma🍒🍓,2020-08-25 12:40:03
